3.82,3,0,17,2,1,2.05,APROVADO,ACI1A
2.42,3,0,17,3,1,2.05,APROVADO,ACI1A
3.31,3,0,17,4,1,2.05,APROVADO,ACI1A
0.12,3,0,17,5,1,2.05,REPROVADO,BAIXO
0.65,3,0,17,6,1,2.05,REPROVADO,BAIXO
2.02,3,0,17,7,1,2.05,APROVADO,BAIXO
1.79,3,0,17,8,1,2.05,REPROVADO,BAIXO
3.11,3,0,17,9,1,2.05,APROVADO,ACI1A
2.8,3,0,17,10,1,2.05,APROVADO,ACI1A
2.73,3,0,17,11,1,2.05,APROVADO,ACI1A
0.6,3,0,17,12,1,2.05,REPROVADO,BAIXO
0.66,3,0,17,13,1,2.05,REPROVADO,BAIXO
2.35,3,0,17,14,1,2.05,APROVADO,ACI1A
1.87,3,0,17,15,1,2.05,REPROVADO,BAIXO
3.16,3,0,17,16,1,2.05,APROVADO,ACI1A
5.33,4,0,17,1,1,7.45,REPROVADO,BAIXO
8.39,4,0,17,2,1,7.45,APROVADO,ACI1A
6.06,4,0,17,3,1,7.45,APROVADO,BAIXO
5.86,4,0,17,4,1,7.45,REPROVADO,BAIXO
6.3,4,0,17,5,1,7.45,APROVADO,BAIXO
8.37,4,0,17,6,1,7.45,APROVADO,ACI1A
7.74,4,0,17,7,1,7.45,APROVADO,ACI1A
6.14,4,0,17,8,1,7.45,APROVADO,BAIXO
6.45,4,0,17,9,1,7.45,APROVADO,BAIXO
6.11,4,0,17,10,1,7.45,APROVADO,BAIXO
5.82,4,0,17,11,1,7.45,REPROVADO,BAIXO
5.41,4,0,17,12,1,7.45,REPROVADO,BAIXO
9.46,4,0,17,13,1,7.45,APROVADO,ACI1A
5.49,4,0,17,14,1,7.45,REPROVADO,BAIXO
8.28,4,0,17,15,1,7.45,APROVADO,ACI1A
7.13,4,0,17,16,1,7.45,APROVADO,BAIXO
2.84,1,0,24,1,1,2.04,APROVADO,ACI1A
2.4,1,0,24,2,1,2.04,APROVADO,ACI1A
2.59,1,0,24,3,1,2.04,APROVADO,ACI1A
3.71,1,0,24,4,1,2.04,APROVADO,ACI1A
3.69,1,0,24,5,1,2.04,APROVADO,ACI1A
2.3,1,0,24,6,1,2.04,APROVADO,ACI1A
3.53,1,0,24,7,1,2.04,APROVADO,ACI1A
1.05,1,0,24,8,1,2.04,REPROVADO,BAIXO
1.46,1,0,24,9,1,2.04,REPROVADO,BAIXO
1.53,1,0,24,10,1,2.04,REPROVADO,BAIXO
0.2,1,0,24,11,1,2.04,REPROVADO,BAIXO
0.86,1,0,24,12,1,2.04,REPROVADO,BAIXO
1.5,1,0,24,13,1,2.04,REPROVADO,BAIXO
1.81,1,0,24,14,1,2.04,REPROVADO,BAIXO
3.26,1,0,24,15,1,2.04,APROVADO,ACI1A
3.74,1,0,24,16,1,2.04,APROVADO,ACI1A
2,2,0,24,1,1,2.08,APROVADO,BAIXO
1.14,2,0,24,2,1,2.08,REPROVADO,BAIXO
0.53,2,0,24,3,1,2.08,REPROVADO,BAIXO
0.53,2,0,24,4,1,2.08,REPROVADO,BAIXO
2.67,2,0,24,5,1,2.08,APROVADO,ACI1A
2.88,2,0,24,6,1,2.08,APROVADO,ACI1A
2.38,2,0,24,7,1,2.08,APROVADO,ACI1A
3.92,2,0,24,8,1,2.08,APROVADO,ACI1A
3.63,2,0,24,9,1,2.08,APROVADO,ACI1A
1.88,2,0,24,10,1,2.08,REPROVADO,BAIXO
1.81,2,0,24,11,1,2.08,REPROVADO,BAIXO
1.25,2,0,24,12,1,2.08,REPROVADO,BAIXO
3.33,2,0,24,13,1,2.08,APROVADO,ACI1A
0.99,2,0,24,14,1,2.08,REPROVADO,BAIXO
1.56,2,0,24,15,1,2.08,REPROVADO,BAIXO
1.02,2,0,24,16,1,2.08,REPROVADO,BAIXO
2.65,3,0,24,1,1,2.05,APROVADO,ACI1A
2.9,3,0,24,2,1,2.05,APROVADO,ACI1A
3.76,3,0,24,3,1,2.05,APROVADO,ACI1A
1.63,3,0,24,4,1,2.05,REPROVADO,BAIXO
0.29,3,0,24,5,1,2.05,REPROVADO,BAIXO
1.9,3,0,24,6,1,2.05,REPROVADO,BAIXO
0.46,3,0,24,7,1,2.05,REPROVADO,BAIXO
3.07,3,0,24,8,1,2.05,APROVADO,ACI1A
3.52,3,0,24,9,1,2.05,APROVADO,ACI1A
3.99,3,0,24,10,1,2.05,APROVADO,ACI1A
2.73,3,0,24,11,1,2.05,APROVADO,ACI1A
2.38,3,0,24,12,1,2.05,APROVADO,ACI1A
2.9,3,0,24,13,1,2.05,APROVADO,ACI1A
3.82,3,0,24,14,1,2.05,APROVADO,ACI1A
2.17,3,0,24,15,1,2.05,APROVADO,ACI1A
2,3,0,24,16,1,2.05,APROVADO,BAIXO
8.99,4,0,24,1,1,7.45,APROVADO,ACI1A
7.9,4,0,24,2,1,7.45,APROVADO,ACI1A
7.78,4,0,24,3,1,7.45,APROVADO,ACI1A
6.72,4,0,24,4,1,7.45,APROVADO,BAIXO
5.33,4,0,24,5,1,7.45,REPROVADO,BAIXO
9.71,4,0,24,6,1,7.45,APROVADO,ACI1A
7.92,4,0,24,7,1,7.45,APROVADO,ACI1A
6.77,4,0,24,8,1,7.45,APROVADO,BAIXO
8.06,4,0,24,9,1,7.45,APROVADO,ACI1A
8.74,4,0,24,10,1,7.45,APROVADO,ACI1A
7.94,4,0,24,11,1,7.45,APROVADO,ACI1A
8.41,4,0,24,12,1,7.45,APROVADO,ACI1A
9.29,4,0,24,13,1,7.45,APROVADO,ACI1A
5.61,4,0,24,14,1,7.45,REPROVADO,BAIXO
8,4,0,24,15,1,7.45,APROVADO,ACI1A
6.68,4,0,24,16,1,7.45,APROVADO,BAIXO
2.47,1,0,29,1,1,2.04,APROVADO,ACI1A
0.26,1,0,29,2,1,2.04,REPROVADO,BAIXO
2.11,1,0,29,3,1,2.04,APROVADO,ACI1A
3.79,1,0,29,4,1,2.04,APROVADO,ACI1A
0.62,1,0,29,5,1,2.04,REPROVADO,BAIXO
1.15,1,0,29,6,1,2.04,REPROVADO,BAIXO
1.24,1,0,29,7,1,2.04,REPROVADO,BAIXO
2.52,1,0,29,8,1,2.04,APROVADO,ACI1A
2.79,1,0,29,9,1,2.04,APROVADO,ACI1A
2.57,1,0,29,10,1,2.04,APROVADO,ACI1A
1.55,1,0,29,11,1,2.04,REPROVADO,BAIXO
1.39,1,0,29,12,1,2.04,REPROVADO,BAIXO
2.6,1,0,29,13,1,2.04,APROVADO,ACI1A
2.14,1,0,29,14,1,2.04,APROVADO,ACI1A
1.09,1,0,29,15,1,2.04,REPROVADO,BAIXO
0.11,1,0,29,16,1,2.04,REPROVADO,BAIXO
2.2,2,0,29,1,1,2.08,APROVADO,ACI1A
2.58,2,0,29,2,1,2.08,APROVADO,ACI1A
2.83,2,0,29,3,1,2.08,APROVADO,ACI1A
1.96,2,0,29,4,1,2.08,REPROVADO,BAIXO
3.82,2,0,29,5,1,2.08,APROVADO,ACI1A
0.71,2,0,29,6,1,2.08,REPROVADO,BAIXO
2.74,2,0,29,7,1,2.08,APROVADO,ACI1A
2.81,2,0,29,8,1,2.08,APROVADO,ACI1A
0.72,2,0,29,9,1,2.08,REPROVADO,BAIXO
0.74,2,0,29,10,1,2.08,REPROVADO,BAIXO
0.94,2,0,29,11,1,2.08,REPROVADO,BAIXO
2.82,2,0,29,12,1,2.08,APROVADO,ACI1A
1.07,2,0,29,13,1,2.08,REPROVADO,BAIXO
1.21,2,0,29,14,1,2.08,REPROVADO,BAIXO
0.31,2,0,29,15,1,2.08,REPROVADO,BAIXO
0.75,2,0,29,16,1,2.08,REPROVADO,BAIXO
3.5,3,0,29,1,1,2.05,APROVADO,ACI1A
2.83,3,0,29,2,1,2.05,APROVADO,ACI1A
1.59,3,0,29,3,1,2.05,REPROVADO,BAIXO
2.21,3,0,29,4,1,2.05,APROVADO,ACI1A
1.61,3,0,29,5,1,2.05,REPROVADO,BAIXO
1.38,3,0,29,6,1,2.05,REPROVADO,BAIXO
3.86,3,0,29,7,1,2.05,APROVADO,ACI1A
0.13,3,0,29,8,1,2.05,REPROVADO,BAIXO
3.74,3,0,29,9,1,2.05,APROVADO,ACI1A
2.06,3,0,29,10,1,2.05,APROVADO,ACI1A
3.75,3,0,29,11,1,2.05,APROVADO,ACI1A
1.11,3,0,29,12,1,2.05,REPROVADO,BAIXO
1.74,3,0,29,13,1,2.05,REPROVADO,BAIXO
3.8,3,0,29,14,1,2.05,APROVADO,ACI1A
2.78,3,0,29,15,1,2.05,APROVADO,ACI1A
3.6,3,0,29,16,1,2.05,APROVADO,ACI1A
5.61,4,0,29,1,1,7.45,REPROVADO,BAIXO
6,4,0,29,2,1,7.45,APROVADO,BAIXO
8.18,4,0,29,3,1,7.45,APROVADO,ACI1A
8.58,4,0,29,4,1,7.45,APROVADO,ACI1A
9.8,4,0,29,5,1,7.45,APROVADO,ACI1A
6.6,4,0,29,6,1,7.45,APROVADO,BAIXO
8.6,4,0,29,7,1,7.45,APROVADO,ACI1A
9.67,4,0,29,8,1,7.45,APROVADO,ACI1A
5.2,4,0,29,9,1,7.45,REPROVADO,BAIXO
9.04,4,0,29,10,1,7.45,APROVADO,ACI1A
5.38,4,0,29,11,1,7.45,REPROVADO,BAIXO
9.05,4,0,29,12,1,7.45,APROVADO,ACI1A
9.79,4,0,29,13,1,7.45,APROVADO,ACI1A
5.25,4,0,29,14,1,7.45,REPROVADO,BAIXO
9.45,4,0,29,15,1,7.45,APROVADO,ACI1A
7.65,4,0,29,16,1,7.45,APROVADO,ACI1A
1.47,1,0,27,1,1,2.04,REPROVADO,BAIXO
1.54,1,0,27,2,1,2.04,REPROVADO,BAIXO
0.31,1,0,27,3,1,2.04,REPROVADO,BAIXO
0.59,1,0,27,4,1,2.04,REPROVADO,BAIXO
2,1,0,27,5,1,2.04,APROVADO,BAIXO
3.57,1,0,27,6,1,2.04,APROVADO,ACI1A
2.68,1,0,27,7,1,2.04,APROVADO,ACI1A
0.33,1,0,27,8,1,2.04,REPROVADO,BAIXO
2.22,1,0,27,9,1,2.04,APROVADO,ACI1A
3.83,1,0,27,10,1,2.04,APROVADO,ACI1A
3.07,1,0,27,11,1,2.04,APROVADO,ACI1A
2.32,1,0,27,12,1,2.04,APROVADO,ACI1A
0.59,1,0,27,13,1,2.04,REPROVADO,BAIXO
3.89,1,0,27,14,1,2.04,APROVADO,ACI1A
1.89,1,0,27,15,1,2.04,REPROVADO,BAIXO
3.73,1,0,27,16,1,2.04,APROVADO,ACI1A
2.08,2,0,27,1,1,2.08,APROVADO,ACI1A
3.97,2,0,27,2,1,2.08,APROVADO,ACI1A
1.3,2,0,27,3,1,2.08,REPROVADO,BAIXO
3.5,2,0,27,4,1,2.08,APROVADO,ACI1A
2.83,2,0,27,5,1,2.08,APROVADO,ACI1A
1.62,2,0,27,6,1,2.08,REPROVADO,BAIXO
1.1,2,0,27,7,1,2.08,REPROVADO,BAIXO
2.27,2,0,27,8,1,2.08,APROVADO,ACI1A
2.46,2,0,27,9,1,2.08,APROVADO,ACI1A
2.2,2,0,27,10,1,2.08,APROVADO,ACI1A
2.01,2,0,27,11,1,2.08,APROVADO,BAIXO
2.02,2,0,27,12,1,2.08,APROVADO,BAIXO
1.05,2,0,27,13,1,2.08,REPROVADO,BAIXO
2.36,2,0,27,14,1,2.08,APROVADO,ACI1A
3.15,2,0,27,15,1,2.08,APROVADO,ACI1A
0.16,2,0,27,16,1,2.08,REPROVADO,BAIXO
1.78,3,0,27,1,1,2.05,REPROVADO,BAIXO
2.71,3,0,27,2,1,2.05,APROVADO,ACI1A
0.41,3,0,27,3,1,2.05,REPROVADO,BAIXO
2.97,3,0,27,4,1,2.05,APROVADO,ACI1A
2.93,3,0,27,5,1,2.05,APROVADO,ACI1A
0.82,3,0,27,6,1,2.05,REPROVADO,BAIXO
1.06,3,0,27,7,1,2.05,REPROVADO,BAIXO
0.63,3,0,27,8,1,2.05,REPROVADO,BAIXO
2.64,3,0,27,9,1,2.05,APROVADO,ACI1A
0.88,3,0,27,10,1,2.05,REPROVADO,BAIXO
2.12,3,0,27,11,1,2.05,APROVADO,ACI1A
3.49,3,0,27,12,1,2.05,APROVADO,ACI1A
2.27,3,0,27,13,1,2.05,APROVADO,ACI1A
2.74,3,0,27,14,1,2.05,APROVADO,ACI1A
1.53,3,0,27,15,1,2.05,REPROVADO,BAIXO
0.71,3,0,27,16,1,2.05,REPROVADO,BAIXO
8.86,4,0,27,1,1,7.45,APROVADO,ACI1A
7.39,4,0,27,2,1,7.45,APROVADO,BAIXO
5.32,4,0,27,3,1,7.45,REPROVADO,BAIXO
9.74,4,0,27,4,1,7.45,APROVADO,ACI1A
9.28,4,0,27,5,1,7.45,APROVADO,ACI1A
9.11,4,0,27,6,1,7.45,APROVADO,ACI1A
7.31,4,0,27,7,1,7.45,APROVADO,BAIXO
8.64,4,0,27,8,1,7.45,APROVADO,ACI1A
7.16,4,0,27,9,1,7.45,APROVADO,BAIXO
6.33,4,0,27,10,1,7.45,APROVADO,BAIXO
9.41,4,0,27,11,1,7.45,APROVADO,ACI1A
5.6,4,0,27,12,1,7.45,REPROVADO,BAIXO
7.72,4,0,27,13,1,7.45,APROVADO,ACI1A
9.7,4,0,27,14,1,7.45,APROVADO,ACI1A
5.71,4,0,27,15,1,7.45,REPROVADO,BAIXO
6.18,4,0,27,16,1,7.45,APROVADO,BAIXO
1.36,1,0,21,1,1,2.04,REPROVADO,BAIXO
2.16,1,0,21,2,1,2.04,APROVADO,ACI1A
1.3,1,0,21,3,1,2.04,REPROVADO,BAIXO
3.49,1,0,21,4,1,2.04,APROVADO,ACI1A
1.6,1,0,21,5,1,2.04,REPROVADO,BAIXO
1.02,1,0,21,6,1,2.04,REPROVADO,BAIXO
3.72,1,0,21,7,1,2.04,APROVADO,ACI1A
3.57,1,0,21,8,1,2.04,APROVADO,ACI1A
2.09,1,0,21,9,1,2.04,APROVADO,ACI1A
3.07,1,0,21,10,1,2.04,APROVADO,ACI1A
2.38,1,0,21,11,1,2.04,APROVADO,ACI1A
1.79,1,0,21,12,1,2.04,REPROVADO,BAIXO
1.58,1,0,21,13,1,2.04,REPROVADO,BAIXO
3.31,1,0,21,14,1,2.04,APROVADO,ACI1A
0.28,1,0,21,15,1,2.04,REPROVADO,BAIXO
3.27,1,0,21,16,1,2.04,APROVADO,ACI1A
0.12,2,0,21,1,1,2.08,REPROVADO,BAIXO
1.76,2,0,21,2,1,2.08,REPROVADO,BAIXO
2.35,2,0,21,3,1,2.08,APROVADO,ACI1A
2.69,2,0,21,4,1,2.08,APROVADO,ACI1A
3.31,2,0,21,5,1,2.08,APROVADO,ACI1A
0.49,2,0,21,6,1,2.08,REPROVADO,BAIXO
0.85,2,0,21,7,1,2.08,REPROVADO,BAIXO
1.69,2,0,21,8,1,2.08,REPROVADO,BAIXO
0.64,2,0,21,9,1,2.08,REPROVADO,BAIXO
2.84,2,0,21,10,1,2.08,APROVADO,ACI1A
1.22,2,0,21,11,1,2.08,REPROVADO,BAIXO
0.19,2,0,21,12,1,2.08,REPROVADO,BAIXO
1.02,2,0,21,13,1,2.08,REPROVADO,BAIXO
0.96,2,0,21,14,1,2.08,REPROVADO,BAIXO
2.44,2,0,21,15,1,2.08,APROVADO,ACI1A
1.96,2,0,21,16,1,2.08,REPROVADO,BAIXO
0.2,3,0,21,1,1,2.05,REPROVADO,BAIXO
2.14,3,0,21,2,1,2.05,APROVADO,ACI1A
0.78,3,0,21,3,1,2.05,REPROVADO,BAIXO
3.39,3,0,21,4,1,2.05,APROVADO,ACI1A
1.71,3,0,21,5,1,2.05,REPROVADO,BAIXO
2,3,0,21,6,1,2.05,APROVADO,BAIXO
2.37,3,0,21,7,1,2.05,APROVADO,ACI1A
3.5,3,0,21,8,1,2.05,APROVADO,ACI1A
3.49,3,0,21,9,1,2.05,APROVADO,ACI1A
3.26,3,0,21,10,1,2.05,APROVADO,ACI1A
3.51,3,0,21,11,1,2.05,APROVADO,ACI1A
2.05,3,0,21,12,1,2.05,APROVADO,ACI1A
1.51,3,0,21,13,1,2.05,REPROVADO,BAIXO
1.14,3,0,21,14,1,2.05,REPROVADO,BAIXO
1.76,3,0,21,15,1,2.05,REPROVADO,BAIXO
0.32,3,0,21,16,1,2.05,REPROVADO,BAIXO
5.16,4,0,21,1,1,7.45,REPROVADO,BAIXO
8.38,4,0,21,2,1,7.45,APROVADO,ACI1A
9.61,4,0,21,3,1,7.45,APROVADO,ACI1A
7.37,4,0,21,4,1,7.45,APROVADO,BAIXO
8.83,4,0,21,5,1,7.45,APROVADO,ACI1A
7.06,4,0,21,6,1,7.45,APROVADO,BAIXO
6.05,4,0,21,7,1,7.45,APROVADO,BAIXO
6.22,4,0,21,8,1,7.45,APROVADO,BAIXO
6.16,4,0,21,9,1,7.45,APROVADO,BAIXO
7.98,4,0,21,10,1,7.45,APROVADO,ACI1A
8.82,4,0,21,11,1,7.45,APROVADO,ACI1A
5.45,4,0,21,12,1,7.45,REPROVADO,BAIXO
9.75,4,0,21,13,1,7.45,APROVADO,ACI1A
8,4,0,21,14,1,7.45,APROVADO,ACI1A
9.67,4,0,21,15,1,7.45,APROVADO,ACI1A
6.11,4,0,21,16,1,7.45,APROVADO,BAIXO
2.61,1,0,31,1,1,2.04,APROVADO,ACI1A
0.78,1,0,31,2,1,2.04,REPROVADO,BAIXO
1.52,1,0,31,3,1,2.04,REPROVADO,BAIXO
3.01,1,0,31,4,1,2.04,APROVADO,ACI1A
3.37,1,0,31,5,1,2.04,APROVADO,ACI1A
3.73,1,0,31,6,1,2.04,APROVADO,ACI1A
0.92,1,0,31,7,1,2.04,REPROVADO,BAIXO
2.01,1,0,31,8,1,2.04,APROVADO,BAIXO
0.13,1,0,31,9,1,2.04,REPROVADO,BAIXO
3.72,1,0,31,10,1,2.04,APROVADO,ACI1A
3.63,1,0,31,11,1,2.04,APROVADO,ACI1A
2.21,1,0,31,12,1,2.04,APROVADO,ACI1A
3.06,1,0,31,13,1,2.04,APROVADO,ACI1A
3.59,1,0,31,14,1,2.04,APROVADO,ACI1A
3.08,1,0,31,15,1,2.04,APROVADO,ACI1A
3.58,1,0,31,16,1,2.04,APROVADO,ACI1A
3.17,2,0,31,1,1,2.08,APROVADO,ACI1A
3.84,2,0,31,2,1,2.08,APROVADO,ACI1A
3.68,2,0,31,3,1,2.08,APROVADO,ACI1A
2.22,2,0,31,4,1,2.08,APROVADO,ACI1A
1.41,2,0,31,5,1,2.08,REPROVADO,BAIXO
3.35,2,0,31,6,1,2.08,APROVADO,ACI1A
2.86,2,0,31,7,1,2.08,APROVADO,ACI1A
0.99,2,0,31,8,1,2.08,REPROVADO,BAIXO
0.82,2,0,31,9,1,2.08,REPROVADO,BAIXO
1.98,2,0,31,10,1,2.08,REPROVADO,BAIXO
2.91,2,0,31,11,1,2.08,APROVADO,ACI1A
3.99,2,0,31,12,1,2.08,APROVADO,ACI1A
0.28,2,0,31,13,1,2.08,REPROVADO,BAIXO
1.86,2,0,31,14,1,2.08,REPROVADO,BAIXO
3.82,2,0,31,15,1,2.08,APROVADO,ACI1A
1.42,2,0,31,16,1,2.08,REPROVADO,BAIXO
3.09,3,0,31,1,1,2.05,APROVADO,ACI1A
2.49,3,0,31,2,1,2.05,APROVADO,ACI1A
0.33,3,0,31,3,1,2.05,REPROVADO,BAIXO
2.02,3,0,31,4,1,2.05,APROVADO,BAIXO
0.96,3,0,31,5,1,2.05,REPROVADO,BAIXO
2.15,3,0,31,6,1,2.05,APROVADO,ACI1A
1.49,3,0,31,7,1,2.05,REPROVADO,BAIXO
2.56,3,0,31,8,1,2.05,APROVADO,ACI1A
3.06,3,0,31,9,1,2.05,APROVADO,ACI1A
3.7,3,0,31,10,1,2.05,APROVADO,ACI1A
3.26,3,0,31,11,1,2.05,APROVADO,ACI1A
3.15,3,0,31,12,1,2.05,APROVADO,ACI1A
2.89,3,0,31,13,1,2.05,APROVADO,ACI1A
0.39,3,0,31,14,1,2.05,REPROVADO,BAIXO
0.32,3,0,31,15,1,2.05,REPROVADO,BAIXO
1.37,3,0,31,16,1,2.05,REPROVADO,BAIXO
8.33,4,0,31,1,1,7.45,APROVADO,ACI1A
9.12,4,0,31,2,1,7.45,APROVADO,ACI1A
7.4,4,0,31,3,1,7.45,APROVADO,BAIXO
7.43,4,0,31,4,1,7.45,APROVADO,BAIXO
5.06,4,0,31,5,1,7.45,REPROVADO,BAIXO
5.55,4,0,31,6,1,7.45,REPROVADO,BAIXO
9.68,4,0,31,7,1,7.45,APROVADO,ACI1A
8.6,4,0,31,8,1,7.45,APROVADO,ACI1A
6.84,4,0,31,9,1,7.45,APROVADO,BAIXO
9.05,4,0,31,10,1,7.45,APROVADO,ACI1A
8.23,4,0,31,11,1,7.45,APROVADO,ACI1A
7.5,4,0,31,12,1,7.45,APROVADO,ACI1A
7.55,4,0,31,13,1,7.45,APROVADO,ACI1A
6.02,4,0,31,14,1,7.45,APROVADO,BAIXO
7.04,4,0,31,15,1,7.45,APROVADO,BAIXO
6.45,4,0,31,16,1,7.45,APROVADO,BAIXO
3.33,1,0,30,1,1,2.04,APROVADO,ACI1A
2.84,1,0,30,2,1,2.04,APROVADO,ACI1A
3.16,1,0,30,3,1,2.04,APROVADO,ACI1A
3.89,1,0,30,4,1,2.04,APROVADO,ACI1A
0.17,1,0,30,5,1,2.04,REPROVADO,BAIXO
3.19,1,0,30,6,1,2.04,APROVADO,ACI1A
0.94,1,0,30,7,1,2.04,REPROVADO,BAIXO
3.8,1,0,30,8,1,2.04,APROVADO,ACI1A
1.48,1,0,30,9,1,2.04,REPROVADO,BAIXO
3.35,1,0,30,10,1,2.04,APROVADO,ACI1A
2.25,1,0,30,11,1,2.04,APROVADO,ACI1A
1.08,1,0,30,12,1,2.04,REPROVADO,BAIXO
3.24,1,0,30,13,1,2.04,APROVADO,ACI1A
